track_id,track_name,artists,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,year
48UNHWGzRfk4AOKrCJM7XJ,I et andet liv,Minik Knudsen,70,186500,0.0685,0.00769,7,-38.523,1,0.0439,0.991,0.859,0.107,0.111,74.874,Classical,
2MIaobtwS6AU7AjDlSB1ib,Gentle Wind,Tony O'Connor,26,334600,0.324,0.0785,7,-19.839,1,0.0315,0.938,0.944,0.19,0.0963,79.07,Classical,
49Z5lrrbzbUz7o2wvegfz8,This Can't Be Love - Live At The Surf Club / 1952,Dave Brubeck,25,248973,0.696,0.396,A#,-8.566,Major,0.041,0.96,0.831,0.149,0.625,110.476,Classical,
0phDhOS0iEC2xG6SG7xj7l,Non-Zero-Sum Game,Jóhann Jóhannsson,34,257819,0.115,0.145,C,-23.225,Major,0.0401,0.541,0.912,0.113,0.0296,88.401,Classical,
1D0MYODbVyDuoR3O6OmH3B,Purple Mountain,Scott Cossu,20,300320,0.338,0.204,6,-13.808,1,0.0362,0.963,0.891,0.109,0.191,172.298,Classical,
34ekW3MRW8zpyYfaIZzM6D,Victory,Andy James,30,293936,0.308,0.961,B,-6.118,Minor,0.0756,1.03e-05,0.905,0.337,0.243,165.106,Classical,
0oZI039wVNZr4lLrt6y6B4,Carmina Burana,Trans-Siberian Orchestra,29,164173,0.604,0.577,D,-5.701,Major,0.0379,0.163,0.0,0.107,0.433,138.87,Classical,
6v0N6zsapjHj6tbI640TWt,"String Quartet No. 12 in F Major, Op. 96, B. 179 ""American"": II. Lento",Antonín Dvořák,38,438413,0.18,0.0464,D,-24.638,Minor,0.0489,0.875,0.809,0.105,0.0768,86.9,Classical,
3MmNauHJ3KGu9hQMI5Lfly,Promenade: Walking the Dog,George Gershwin,27,174267,0.521,0.0409,C,-27.614,Major,0.0339,0.971,0.0543,0.13,0.467,120.729,Classical,
0EkOXlinAFTDIVPbbaRDJL,Hovering,Judithe Abelsen,61,225000,0.0747,0.00506,5,-34.786,1,0.0426,0.994,0.923,0.108,0.153,78.588,Classical,
45oqUjca7b1CUUtKEqtrEq,Faith Noel,Trans-Siberian Orchestra,24,272320,0.19,0.622,C,-3.663,Major,0.0369,0.00244,0.853,0.235,0.0723,110.152,Classical,
6n7cEUqvzEch64i1MDCe6Z,"Symphony No. 5 in B-Flat Major, D. 485: I. Allegro",Franz Schubert,37,441333,0.422,0.0859,A#,-21.009,Major,0.0386,0.941,0.884,0.126,0.216,120.025,Classical,
55h1vYt3utYrc6ltI97PAx,Soccer Game,Jóhann Jóhannsson,31,260853,0.112,0.208,E,-19.128,Minor,0.0378,0.266,0.919,0.0765,0.0392,89.694,Classical,
6Fq6wLXw6wPgAo5KBqFkHc,"Symphony No.41 In C, K.551 - ""Jupiter"": 2. Andante cantabile - Live",Wolfgang Amadeus Mozart,40,571347,0.167,0.0315,F,-26.113,Major,0.0462,0.979,0.782,0.0665,0.0612,96.909,Classical,
2bBNdeBMLLOrpzewcEQIPl,For Your Relief,Calming Eyes,65,141510,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243,Classical,
3pT792CfNgAuheLETAWh7Z,Four Contredanses K.267: No. 4 in D,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,7,94706,0.608,0.228,9,-20.006,1,0.0481,0.918,0.703,0.0908,0.698,132.094,Classical,
28ON8KSdBxemV0XTDDxm95,"Études d'exécution transcendante, S. 139: No. 8 in C Minor ""Wilde Jagd""",Franz Liszt,55,337840,0.357,0.141,F,-21.694,Minor,0.0358,0.986,0.912,0.14,0.0745,94.188,Classical,
7cO2sDDjsSG6altNBcy8h6,Rosé For Breakfast,PIÑA PINK,48,164810,0.726,0.213,10,-15.004,1,0.0489,0.973,0.909,0.683,0.14,79.027,Classical,
5uRck8Vgtz7Z8CApkYxPBg,King James,Buckethead,33,237307,0.572,0.808,B,-8.994,Minor,0.026,7.05e-05,0.765,0.0968,0.613,100.01,Classical,
2VM3HhUnmswDIm3aILbrpd,"Ave Maria, S. 558/12",Franz Schubert,39,391507,0.328,0.0083,A#,-30.428,Major,0.0389,0.988,0.93,0.0818,0.0374,64.436,Classical,
6zrRw31r0RlZTYd7dgKqb1,Glamdring,Howard Shore,32,230213,0.165,0.322,E,-13.731,Minor,0.0462,0.66,0.76,0.0764,0.0787,110.864,Classical,
0TisGOx1QUhgqRLRJntfwe,Saturday Bbq,Pat Kujala,43,146101,0.777,0.374,9,-11.997,1,0.067,0.869,0.922,0.119,0.529,150.046,Classical,
3YN03YKOq3HCogixjezSSU,Mozart : Requiem in D minor K626 : VII Confutatis,Nikolaus Harnoncourt,31,159493,0.217,0.0191,C,-23.515,Major,0.0405,0.991,0.124,0.179,0.039,116.241,Classical,
3dqoP1nubdl7hsRpBy3JsF,ポーランドの歌 作品74 悲しい河,Frédéric Chopin,30,194600,0.314,0.0147,F#,-29.794,Minor,0.0529,0.995,0.647,0.0741,0.125,59.305,Classical,
6Se6XTNrveGiQ7YilBziHv,Cemetery Gates,Power Quest,25,238773,0.546,0.979,F,-3.889,Major,0.0601,1.58e-05,1.17e-05,0.394,0.727,110.002,Classical,
575JE04DkBVXxrcFOtMFNK,"Piano Sonata No. 27 in E Minor, Op. 90: 2. Nicht zu geschwind und sehr singbar vorgetragen",Ludwig van Beethoven,27,523280,0.355,0.0324,E,-25.953,Major,0.0396,0.991,0.914,0.105,0.114,70.529,Classical,
0Odn9Za3gTEWsnO5i5fMbI,Mom's Spaghetti,Beat Oven,46,100000,0.695,0.323,4,-9.748,0,0.155,0.0029,0.685,0.0747,0.295,179.861,Classical,
5wt7EB0pFlmXJVPb3fhEnh,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo: Allegro",Ludwig van Beethoven,31,270827,0.334,0.0644,C,-24.566,Minor,0.0392,0.992,0.936,0.106,0.184,99.889,Classical,
3YMx7ezFrrHJIlEbdhVB42,Gentle Touch,Bernward Koch,27,170066,0.306,0.0679,11,-16.929,1,0.0342,0.895,0.673,0.119,0.103,83.107,Classical,
0LjN348Qv0drOsVH1BEBnV,"Concerto No. 21 in C Major for Piano and Orchestra, K. 467, ""Elvira Madigan"": II. Andante",Wolfgang Amadeus Mozart,23,348400,0.13,0.041,F,-28.741,Major,0.0385,0.975,0.916,0.103,0.0791,73.585,Classical,
1nTIlEfFDYpeRTkvhdF6I3,If I Could Fly,Joe Satriani,47,391080,0.55,0.953,D,-3.65,Major,0.0343,5.4e-05,0.927,0.118,0.364,129.987,Classical,
7FUp5BALAs8wy0D3LjUyMj,Hair Dryer on High - Stationary,Deep Sleep Hair Dryers;Hair Dryers for Background Noise;Hair Dryer Collection,32,88305,0.0,0.000594,4,-11.661,1,0.0,0.236,0.999,0.961,0.0,0.0,Classical,
6rvS7ZwZwgdNCC2KoKmnnn,Come Thou Fount,Paul Cardall,21,158253,0.122,0.307,11,-13.257,1,0.033,0.741,0.0827,0.12,0.0392,85.667,Classical,
2rrf4DL1in2yZADsC2RMEv,If I Fell (In Love with You),Brian Crain,21,153709,0.491,0.0349,2,-23.966,1,0.0485,0.992,0.949,0.122,0.117,109.71,Classical,
0mIPREnJTM7kWWDe99rcyh,"Bassoon Concerto in B-Flat Major, K. 191: I. Allegro",Wolfgang Amadeus Mozart,20,418320,0.348,0.12,A#,-19.413,Major,0.0397,0.993,0.912,0.108,0.324,123.98,Classical,
70FROKEHubzMxSstCgaZZl,Prelude in G Major,Víkingur Ólafsson,62,234880,0.314,0.0249,7,-34.402,1,0.0469,0.995,0.938,0.0914,0.238,102.328,Classical,
4rjnWmrSRqXVkFWdKMG3pV,"Le Nozze di Figaro, K. 492: Sinfonia",Wolfgang Amadeus Mozart,64,251200,0.386,0.0738,D,-19.369,Major,0.0433,0.839,0.947,0.155,0.172,142.499,Classical,
7kEOjF7CLOOexm2mPXINMW,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": IV. Finale. Adagio lamentoso",Pyotr Ilyich Tchaikovsky,29,621400,0.134,0.126,B,-16.34,Minor,0.0406,0.796,0.905,0.326,0.0354,100.397,Classical,
2b50sMoW40HfDi5tSBCVKw,If I Die In Battle,Van Canto,27,286627,0.32,0.974,C,-4.566,Minor,0.209,0.0339,0.0,0.237,0.195,176.014,Classical,
2mgoIdBwIYoGt7ipjVVUtp,I. Allegro con brio,Ludwig van Beethoven,31,494667,0.321,0.207,C,-15.03,Minor,0.04,0.939,0.908,0.101,0.239,81.602,Classical,
1LpLdL8nYXqSwaGOcx1CDo,Falling Leaves,major7th,47,150743,0.806,0.349,8,-8.597,1,0.0369,0.597,0.766,0.0936,0.561,75.039,Classical,
36w3SAzuKQzSY7kBIzuj1s,Light Up,Helen Jane Long,19,149546,0.24,0.271,2,-14.398,1,0.0369,0.96,0.876,0.0882,0.197,54.362,Classical,
7M7iBPqs90p3qLUzsHgAIr,Godakunna Thelunu Chusi,Vedavathi Prabhakar;CHAYA DEVI,40,60481,0.351,0.481,11,-2.719,1,0.0485,0.697,0.0,0.327,0.777,199.258,Classical,
46oQBYq0GOL5qSs5zYkNjn,"Ceremony of Carols, Op.28: Balulalow",Benjamin Britten,26,78347,0.227,0.0135,F#,-30.336,Minor,0.0458,0.976,0.155,0.0886,0.039,97.725,Classical,
7vk7u7kaqw5A6BtkfoxQf3,Do You?,Yiruma,46,292906,0.435,0.101,7,-18.753,1,0.0487,0.992,0.926,0.101,0.222,107.449,Classical,
5qjoYr71SGkxCM5ldWt1xC,"Divertimento in E flat, K.166: 4. Adagio",Wolfgang Amadeus Mozart;Holliger Wind Ensemble,5,65000,0.299,0.0354,10,-21.395,1,0.0396,0.994,0.882,0.139,0.136,75.199,Classical,
31QCXQPhGQcdwStTlbbyiO,"Delius: Irmelin, Prelude for Orchestra, RT VI/27",Frederick Delius,31,344160,0.163,0.0586,F#,-28.09,Major,0.0452,0.972,0.915,0.118,0.0345,131.045,Classical,
7jTirwNNAKFGW8jxjJ6HDo,"String Quintet in E Major, G. 282: III. Minuetto - Trio",Luigi Boccherini,32,228093,0.581,0.0621,A,-21.149,Major,0.0312,0.959,0.29,0.318,0.543,88.869,Classical,
0PMAlHB4OYyLjqHVvhD3hV,Mia & Sebastian's Theme,Kim Bo,57,87288,0.389,0.0371,9,-23.951,1,0.0501,0.994,0.841,0.128,0.269,96.57,Classical,
4n0sDUR5L1Appw011Uj9gs,"Sonata No. 7 in D Major, Op. 10, No. 3: III. Menuetto - Allegro - Trio",Ludwig van Beethoven,33,156173,0.401,0.0429,D,-30.223,Major,0.0379,0.993,0.913,0.0982,0.226,69.027,Classical,
7aK3uI9DOOj07RLAyTmoKY,Stjernesludd,London Philharmonic Orchestra,37,272627,0.0974,0.291,D,-12.791,Major,0.037,0.836,0.935,0.0868,0.0484,88.023,Classical,
4pOhrR41evOnRyXhjeGqw1,Office Vibe,Sless Praismo;Frogman,34,147096,0.774,0.113,2,-10.678,0,0.0486,0.111,0.598,0.155,0.334,92.977,Classical,
1FPE59xkJoJ3hBFLyj0a9Z,"Flute Sonata in C Major, BWV 1033 (Arr. H. Wiggin for Soprano Saxophone, Cello & Harp): I. Andante - Presto",Johann Sebastian Bach,35,119452,0.419,0.0944,C,-16.825,Major,0.0376,0.992,0.967,0.0943,0.67,64.197,Classical,
2WtB0qZ2GCtNtqZiXMayzu,Sicilienne (Arr. Dushkin & Harrell),Maria Theresia von Paradis,21,171027,0.226,0.0392,D#,-25.23,Major,0.0466,0.994,0.949,0.155,0.106,75.615,Classical,
5L97hj2bkpg7QRn8KWVbHm,Eight Minuets K.315g - orch. Erik Smith: No. 7 in A,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,2,93000,0.475,0.232,9,-15.271,1,0.0631,0.94,0.0077,0.25,0.848,162.884,Classical,
4dLXRFPwNMbBJiRrAYzvrj,"Songs Without Words, Op. 30: No. 6 in F-Sharp Major, ""Venezianisches Gondellied""",Felix Mendelssohn,32,182027,0.286,0.0227,F#,-30.807,Minor,0.0343,0.986,0.896,0.111,0.0394,79.73,Classical,
4wramKDPRaQV2Jw0sS38q9,Spring Sprungs,Justnormal,16,139158,0.573,0.261,7,-8.898,1,0.0256,0.537,0.915,0.227,0.0736,99.821,Classical,
75ciEd63kTfm65hQjPj1ot,Silent Night,Jim Brickman,21,274873,0.38,0.0747,0,-17.94,1,0.0312,0.968,0.91,0.487,0.116,100.934,Classical,
6zyRNdOZbIX9U2LszJf8mq,Anthracite Fields: IV. Flowers,Julia Wolfe,37,398493,0.211,0.3,A,-13.261,Minor,0.0336,0.937,0.418,0.0814,0.0366,123.711,Classical,
6NzfVrlVQ7neQahyrYdq5d,"Romeo and Juliet, Op. 64: Act I: Balcony Scene",Sergei Prokofiev,35,230640,0.0757,0.00462,C#,-28.646,Major,0.0419,0.832,0.0595,0.107,0.0362,78.818,Classical,
3YK5bgRtPu0IBhAZmSWmf3,Spirit of Water,Dean Evenson,24,258000,0.157,0.211,4,-17.041,0,0.042,0.974,0.942,0.14,0.109,70.971,Classical,
5rJhhWBQtHmJJeAND6k8FI,Longing,Tan Dun,26,260493,0.0875,0.118,G,-20.504,Minor,0.0398,0.914,0.859,0.122,0.0604,84.824,Classical,
2xgsP8rpnzq4qqssri5Yxm,"String Quartet No. 14 in G Major, K. 387: I. Allegro vivace assai",Wolfgang Amadeus Mozart,22,440640,0.354,0.0916,G,-17.583,Major,0.0416,0.972,0.644,0.361,0.428,126.424,Classical,
04gWSHTFJD5hAdeokxAAva,"Peter and the Wolf, Op. 67: The Bird Diverts the Wolf",Sergei Prokofiev,24,90893,0.512,0.23,C,-18.702,Major,0.202,0.796,0.00178,0.491,0.463,136.242,Classical,
3ELd4WXLe2ZDQb0ExOvJgX,Friends,Joe Satriani,36,208600,0.422,0.842,C#,-4.629,Major,0.0339,1.74e-05,0.922,0.0835,0.768,86.142,Classical,
39RxqHzUYnpuv7AZppxTUW,Water Ballet,Peter Kater,20,400640,0.0879,0.157,0,-14.818,1,0.0439,0.968,0.928,0.107,0.0386,69.715,Classical,
2fav8b2H7DiCiF03Z8xg7O,"You're in Love, Charlie Brown",George Winston,27,168631,0.322,0.295,8,-15.469,1,0.0325,0.954,0.857,0.0991,0.68,68.733,Classical,
4JFnH3kPigZYfBxSVhfeh2,"Songs My Mother Taught Me, Op.55 No.4",Antonín Dvořák,25,134560,0.156,0.0111,D,-30.655,Major,0.0387,0.99,0.715,0.0909,0.0571,96.288,Classical,
4xV6emlylPVBQYdRuafHd4,Evening Prayer,Ola Gjeilo,26,356160,0.195,0.0832,A,-22.299,Major,0.0392,0.988,0.965,0.116,0.0411,68.778,Classical,
3tXesESEMw2eJZVqLgq2Wf,"Cassation in G Major, K. 63: III. Andante",Wolfgang Amadeus Mozart,13,218693,0.233,0.0112,C,-34.415,Major,0.0446,0.868,0.113,0.0859,0.199,111.388,Classical,
2modLBwKrCrLQTZNuSsVik,Treat Street,George Winston,20,292245,0.413,0.505,0,-12.033,1,0.0326,0.883,0.84,0.173,0.51,132.603,Classical,
5jnGiXXhptpWHIEgaIANg9,Body Breakdown,DragonForce,31,418760,0.439,0.957,E,-5.002,Minor,0.0949,0.00366,5.18e-05,0.287,0.244,100.01,Classical,
0D5r2wBjZDiB6K9wkP1Vy9,"Symphony No. 4 In A Major, Op. 90, MWV N 16 - ""Italian"" - revised version (1834): 2. Andante con moto",Felix Mendelssohn,31,389000,0.179,0.0253,D,-28.013,Minor,0.0389,0.936,0.294,0.194,0.131,146.459,Classical,
6Eo2pS8rX1wQIAgi7XGBfh,Christmas Canon Rock,Trans-Siberian Orchestra,39,302547,0.477,0.535,A,-4.086,Major,0.0299,0.0499,0.00251,0.168,0.143,116.726,Classical,
1GvNY88VvXKRNknbT4fAYm,Desert Solitude,Dan Gibson's Solitudes,25,105986,0.278,0.0565,9,-30.699,0,0.0783,0.989,0.592,0.401,0.095,87.203,Classical,
6kbS5Z8RVWDH9ieymklT2v,Pink Noise - BP 100 hz,Granular,33,186000,0.0,0.00158,10,-36.24,1,0.0,0.98,0.985,0.103,0.0,0.0,Classical,
5jHnXmEf1qldo6lpsmMJGx,Falling Apart,Skylar Grey,36,163092,0.51,0.158,4,-12.34,0,0.0359,0.914,0.0,0.112,0.42,120.114,Classical,
2buLDiH2wyEym4ZApsF4rN,"BWV82: Aria: Schlummert ein, ihr matten Augen",Johann Sebastian Bach,42,601747,0.212,0.0321,E,-25.56,Major,0.0476,0.978,0.332,0.174,0.0977,112.108,Classical,
6OfDNbhNDDBi1t6VIrsMua,Take My Leave Of You,Ólafur Arnalds,44,169240,0.429,0.0855,G,-22.436,Minor,0.0349,0.984,0.157,0.101,0.131,119.753,Classical,
562boxWus0zfzEOnFXNnJG,Ireland's Call,Phil Coulter;Brian Kennedy;Paul Byrom,20,193933,0.429,0.686,2,-9.269,1,0.0756,0.019,8.13e-06,0.251,0.658,138.17,Classical,
5H9nnDuwE0UCEyQgN42XCs,Reminiscent,Yiruma,52,192133,0.287,0.245,0,-17.241,1,0.0381,0.982,0.923,0.0876,0.0626,150.269,Classical,
4zEyzrSanINuxNfGadjw5B,Latin,Mike Oldfield,23,138706,0.33,0.322,7,-9.466,1,0.0317,0.782,0.0179,0.127,0.34,187.257,Classical,
0lOj8NkloHAEbGQtk1OlTo,"Loneliness (From ""Naruto"")",Laura Sullivan,46,262800,0.439,0.0505,2,-20.986,0,0.0305,0.95,0.927,0.17,0.206,99.992,Classical,
4nYH54jczShXeOeRZSHsVl,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Theme B. ?",Benjamin Britten,23,35027,0.446,0.0921,F,-23.974,Major,0.183,0.983,0.00171,0.344,0.48,130.789,Classical,
55w3uYVfgZWZbbyIZJddz7,When You Wish Upon A Star,Jim Brickman,20,158482,0.255,0.0928,0,-19.283,1,0.0392,0.976,0.927,0.143,0.18,66.85,Classical,
38bbovYar3ALI6QxOq9aiC,Fullmoon,Sonata Arctica,50,312053,0.486,0.937,F#,-4.173,Minor,0.0801,0.000595,0.00436,0.0977,0.26,158.964,Classical,
13oSykCrgLvc2K2Cy4bM1E,A Celtic Dream,Michele McLaughlin,52,103426,0.323,0.319,9,-15.153,0,0.0552,0.987,0.896,0.104,0.12,132.413,Classical,
4zdQ0Tx3rbYaBmgG22fYUH,"String Quartet No. 12 in F Major, Op. 96 'The American': III. Molto vivace",Antonín Dvořák,25,248347,0.404,0.0545,F,-19.837,Major,0.0532,0.836,0.486,0.102,0.294,70.468,Classical,
73xYQWRzImNfVHhz0x9ETV,Forgot About You,OneRepublic,47,173249,0.793,0.627,1,-5.689,1,0.0528,0.318,0.0,0.0696,0.544,142.91,Classical,
6ND6qzbcyyCLdypdQFX2ie,Fairy Tale,Beat Oven,42,92138,0.687,0.526,7,-6.967,1,0.0377,0.000466,0.843,0.217,0.255,83.991,Classical,
2FqPT4G4ygSSRTerAfyUD6,Underverse,Carla Simmons,51,192842,0.315,0.0192,8,-29.55,0,0.0484,0.983,0.938,0.107,0.138,66.861,Classical,
6vyZ7JbDUqCDpKZ3AfgP0i,"Canon in D, P. 37",Johann Pachelbel,26,271413,0.0946,0.173,A,-21.688,Major,0.0378,0.607,0.88,0.12,0.103,83.304,Classical,
0GWkxUiefxdT2qpmG4IzrK,"Violin Sonata in C Major, Wq. 73, H. 504: I. Allegro di molto",Carl Philipp Emanuel Bach,28,200773,0.474,0.25,F#,-20.054,Major,0.0419,0.897,0.0547,0.163,0.784,123.73,Classical,
50pCVVT9LXBjD37uq8uEDw,"Symphony No. 2 in E Minor, Op. 27: II. Allegro molto",Sergei Rachmaninoff,26,624493,0.264,0.192,D,-20.503,Minor,0.0372,0.96,0.931,0.074,0.152,97.151,Classical,
4c9MyW8QDosIA3VvPcPOmL,Claude Debussy: Clair de lune (Suite bergamasque),Claude Debussy,29,355240,0.315,0.00257,C#,-36.877,Major,0.0607,0.989,0.936,0.127,0.0548,62.318,Classical,
3oPPgAxqczl1Hx0rBhtTDH,"Cello Suite No. 4 in E-Flat Major, BWV 1010: II. Allemande",Johann Sebastian Bach,35,229120,0.264,0.0528,C,-27.094,Minor,0.0407,0.971,0.845,0.26,0.705,94.089,Classical,
4R4FvSsQcwvAha9z0rhkSC,"Cello Suite No. 6 in D Major, BWV 1012: V. Gavottes I & II",Johann Sebastian Bach,33,208147,0.434,0.0867,D,-22.613,Major,0.0527,0.978,0.86,0.407,0.82,79.847,Classical,
2LmdwzcdBeq4l51S3A3I31,Adagio (Var. 1990),Eleni Karaindrou,31,152760,0.128,0.206,D,-15.216,Major,0.0389,0.514,0.938,0.355,0.0377,91.642,Classical,
2dmlQWxbNOfKfeYEvPIxk5,Salieri : Piano Concerto in C major : II Larghetto,Antonio Salieri,35,461960,0.437,0.0261,C,-32.884,Major,0.0409,0.979,0.871,0.115,0.052,125.842,Classical,
7lpaVjDPjT72Afi7LqXBIx,Heinamaa,Eyla Calmes,58,152200,0.135,0.00213,6,-37.865,1,0.0411,0.979,0.779,0.0969,0.0644,70.423,Classical,
1S4xvdSUs8ttGOy8nDoMAi,Otsuka,Nathan Kawanishi,35,103760,0.836,0.608,8,-8.125,1,0.269,0.217,0.574,0.131,0.605,85.064,Classical,
3mJjhRKV3rcIatqx2MGDzW,"Prelude in C-Sharp Minor, Op. 3 No. 2",Sergei Rachmaninoff,34,238547,0.452,0.0757,F#,-17.739,Minor,0.0596,0.994,0.844,0.098,0.119,67.214,Classical,
0Gd2Uu2M8gfilTt7uwl6lW,Jessica's Theme (from The Man from Snowy River),Jon Schmidt,21,307720,0.454,0.0368,2,-20.558,1,0.0558,0.984,0.879,0.0805,0.175,130.999,Classical,
6OsmdpSSW9iTW0PaLTCrAr,Water Night - For Strings,Eric Whitacre,23,366160,0.0864,0.0439,B,-22.853,Minor,0.043,0.952,0.824,0.172,0.0329,85.624,Classical,
7g3TOIqXDfo48Ncq843ygJ,"Swan Lake, Op. 20, Act I No. 9: Act I The terrace in front of the palace of Prince Siegfried: No. 9. Finale: Andante: The flight of swans",Pyotr Ilyich Tchaikovsky,35,164413,0.195,0.0946,E,-24.298,Minor,0.0368,0.884,0.847,0.152,0.156,131.843,Classical,
3Vo7sEkBpmfTgQwwUAv0vF,"""Ch'io mi scordi di te... Non temer, amato bene"", K.505",Wolfgang Amadeus Mozart,47,574694,0.362,0.113,D#,-16.998,Major,0.0441,0.988,0.000122,0.208,0.215,101.117,Classical,
3V235okE1uKTBeFu9QgvPE,"Arpeggione Sonata, D. 821: II. Adagio",Franz Schubert,31,269347,0.0699,0.0204,E,-28.242,Major,0.051,0.99,0.905,0.0967,0.0424,73.214,Classical,
20V4eyqtzdX0mCSxhbmyhm,Relaxing Piano,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,33,127552,0.21,0.00516,2,-36.042,1,0.0414,0.995,0.982,0.0977,0.043,76.65,Classical,
0Zr5Qd5J58v5EvCRIcipWp,"Concerto in E Minor for Violin and Orchestra, Op. 64: II. Andante",Felix Mendelssohn,31,440773,0.16,0.108,C,-23.787,Major,0.0443,0.857,0.0818,0.0765,0.0421,93.448,Classical,
1ZE8xjHlY9kjf2dRbi13B0,1. Allegro,Franz Joseph Haydn,35,370707,0.418,0.0889,D#,-19.837,Major,0.0396,0.977,0.88,0.134,0.341,133.321,Classical,
4RMMEaJe7ZVv8fZbX7rMOT,"Piano Concerto, Op. 38: II. Canzone: Moderato",Samuel Barber,36,395373,0.124,0.0176,C#,-30.964,Minor,0.0371,0.965,0.892,0.0941,0.0383,67.128,Classical,
2hVfVTpychll2YOSGVUQX5,"Symphony No. 2 in C Major, J. 51: I. Allegro",Carl Maria von Weber,38,564973,0.329,0.102,G,-19.35,Major,0.0476,0.963,0.747,0.0897,0.222,150.39,Classical,
0NVRJQy3PD9f0B8OBOAJvh,Hallelujah I Love Her So,Ray Charles,30,152633,0.609,0.6,11,-4.2,1,0.227,0.765,0.0,0.175,0.68,146.966,Classical,
76s5amZpr5H0H8HuLqQfMN,Carnival of the Beautiful Dresses: VI. Love Affair Valse,George Antheil,29,58307,0.472,0.0306,G,-27.039,Minor,0.0393,0.994,0.901,0.103,0.139,71.91,Classical,
30W2WafJPDSBUxH64HQwin,"Sure on this shining night, Op. 13, No. 3",Samuel Barber,42,153373,0.169,0.0375,A#,-26.476,Major,0.0388,0.992,0.953,0.0883,0.0374,79.535,Classical,
7JNxaa1S1SixiuoAsQTLZW,Alive - Pt. II,Darkwater,35,441587,0.446,0.895,G,-7.009,Minor,0.0639,8.18e-05,0.000225,0.357,0.215,129.98,Classical,
1JFAUI4GrnrewakedPHVDb,"Serenade for String Orchestra, Op. 20: II. Larghetto",Edward Elgar,8,376360,0.0661,0.0245,C,-30.069,Major,0.0529,0.963,0.578,0.0627,0.0342,70.855,Classical,
6BKGokQ3PKLFqBlCBjCy8J,Mondegreen,Dominique Marais,51,144846,0.26,0.168,7,-25.407,1,0.0321,0.992,0.96,0.103,0.0968,146.628,Classical,
63QCKDyQB7OoiWOfwWkysb,Orange Jasper,"Sarah, the Illstrumentalist",6,145000,0.675,0.694,9,-7.689,0,0.0838,0.445,0.928,0.109,0.625,179.96,Classical,
1DmlpLfYaZNZMZZB2c1qnp,Root Tones,Dean Evenson;Dudley Evenson,46,222253,0.0705,0.0534,0,-20.957,1,0.0421,0.852,0.978,0.11,0.0288,76.548,Classical,
6VofKLK6RgEGmMbAtUSiXT,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Sarabande",Johann Sebastian Bach,32,285960,0.173,0.0197,B,-25.999,Minor,0.0505,0.971,0.893,0.111,0.0375,79.918,Classical,
6LBUVuRwUYgiU66FcL95Qb,"Don Giovanni, K. 527 (Excerpts Sung in German): Wenn du fein fromm bist",Wolfgang Amadeus Mozart,29,234373,0.33,0.0394,C,-23.716,Major,0.0464,0.995,0.909,0.0763,0.254,76.942,Classical,
7wtrOdz1NB3pgZby68Do55,"Piano Sonata No. 18 In E Flat Major, Op. 31, No. 3 -""The Hunt"": 1. Allegro",Ludwig van Beethoven,31,505600,0.417,0.103,D#,-24.878,Major,0.0502,0.992,0.93,0.0843,0.143,139.563,Classical,
0ZkkO456qIrAH9cr9DcPlW,Atlas Stone,Haken,39,453867,0.45,0.896,C,-5.869,Major,0.0455,0.00435,0.00124,0.145,0.34,105.082,Classical,
6oX4cFt2RsKuGKX2a2qOEe,"Lo How A Rose, Ere Blooming",Jon Schmidt,20,87640,0.512,0.00212,2,-27.541,1,0.262,0.996,0.944,0.0873,0.45,135.355,Classical,
3DBDdhv0BXephhloUFT5PV,"Diabelli Variations, Op. 120: Var. 2, Poco allegro",Ludwig van Beethoven,22,56640,0.154,0.0219,C,-39.387,Major,0.0285,0.99,0.947,0.139,0.618,79.189,Classical,
0WpZey4J0Sh3FLGPRA5QP4,"The Nutcracker, Op.71 : No. 6 Clara and the Nutcracker",Pyotr Ilyich Tchaikovsky,26,416013,0.189,0.0949,F,-21.343,Major,0.0434,0.944,0.739,0.124,0.0395,97.165,Classical,
4Y7ZYgcFXAQlapyQTcHMhr,"Piano Trio No. 2 in E-flat, D. 929, Op. 100: Andante con moto",Franz Schubert,33,548840,0.279,0.0242,C,-23.587,Minor,0.037,0.975,0.563,0.079,0.116,95.272,Classical,
4Xh4QnG4qgeppENlobwoFa,At My Worst - Piano Version,Kim Bo,42,174782,0.442,0.108,0,-23.89,1,0.0511,0.987,0.929,0.0772,0.103,184.01,Classical,
4MWApmCN5F3djPLvKCQUQC,Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: III. Allegro,Johann Sebastian Bach,36,280160,0.516,0.344,C#,-13.704,Minor,0.0358,0.786,4.01e-05,0.126,0.7,103.672,Classical,
