genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Anime,KANA-BOON,Run and Run,6Z0asTihETrB2ah2vBSgHO,22,0.0106,0.416,300280,0.929,2.61e-05,G,0.319,-2.592,Major,0.0444,95.063,4/4,0.477
Anime,Hikaru Utada,Can't Wait 'Til Christmas,3n5GIKGHX4cdMRM2mEU6MN,22,0.972,0.572,224173,0.224,0.0,E,0.194,-11.667,Minor,0.0309,117.73,4/4,0.403
Anime,LiSA,No More Time Machine,4IixynzZ8RYYaoAuniR7Mq,36,0.116,0.606,293440,0.943,0.0,F,0.336,-3.722,Major,0.063,136.938,4/4,0.753
Anime,Yumi Matsutoya,ダンデライオン ~ 遅咲きのたんぽぽ,47VHTVoZZpd7Q0HHiYLtp8,33,0.499,0.507,262662,0.281,1.29e-05,E,0.315,-9.451,Major,0.0243,77.928,4/4,0.152
Anime,Hiroyuki Sawano,zai,2LajUipj1a4GQWxcJIK6Fm,29,0.0245,0.415,286227,0.668,0.926,A#,0.1,-8.607,Major,0.0431,92.02,3/4,0.0398
Anime,ASIAN KUNG-FU GENERATION,Microphone,1KLmyum5NjzsUE6DWm7zEA,14,7.78e-05,0.474,201493,0.771,0.000111,A#,0.176,-3.964,Major,0.0313,145.366,4/4,0.694
Anime,Sakurakou K-ON Bu,Fuwa Fuwa Time,05XoZNL3OMdegGO0SnrHWD,40,0.0263,0.366,239000,0.982,0.00147,E,0.144,-3.439,Major,0.0893,180.171,4/4,0.42
Anime,Yasuharu Takanashi,Tsuioku - Mezameru Tamashii -,6rkh4RziYdNmN2Tszndg7T,32,0.0679,0.175,190693,0.249,0.664,D,0.135,-10.615,Major,0.0317,76.478,3/4,0.0392
Anime,Motohiro Hata,シンクロ,4THUzkOchDlHVh3a0sLzWx,32,0.214,0.551,258440,0.654,0.0,A,0.0688,-6.282,Major,0.0308,147.952,4/4,0.571
Anime,Monkey Majik,40 days,05Pb5QQYERfbVYXaRsJZtQ,24,0.0247,0.413,199067,0.875,0.000112,G#,0.0988,-4.513,Minor,0.082,173.887,4/4,0.793
Anime,Kenshi Yonezu,街,0rPxJWtfr7aBswJIpsf2lz,27,0.00187,0.36,340320,0.918,0.00267,A,0.277,-3.18,Major,0.0496,164.879,4/4,0.644
Anime,Capcom Sound Team,MAGMARD DRAGOON STAGE,2oL6EkefgI7kFtMRCS06aa,20,5.73e-06,0.487,117960,0.855,0.297,A#,0.299,-7.058,Minor,0.0635,108.494,4/4,0.596
Anime,yonige,ベランダ,4DtdIXLvHX3v9T52Getd2a,27,0.426,0.604,150267,0.461,0.0,D,0.0856,-9.288,Major,0.0289,87.561,4/4,0.359
Anime,Kenshi Yonezu,Paper Flower,6ohODANPzvTMo4E7kxXulg,40,0.49,0.548,275400,0.603,0.000162,C#,0.117,-8.987,Minor,0.0562,81.013,4/4,0.57
Anime,BUMP OF CHICKEN,車輪の唄,1WMOI4CBM2R3LB9ZrGu4EX,40,0.00299,0.583,265720,0.818,0.0,F#,0.196,-5.325,Major,0.0285,110.03,4/4,0.563
Anime,[ALEXANDROS],NEW WALL,4nFclYLQlCHvEmsvDSbYud,31,0.000187,0.205,242960,0.778,0.000156,G,0.18,-3.24,Major,0.0604,153.015,1/4,0.322
Anime,Aoi Teshima,"From Umi, With Love",7lfEXUmfSv94oaEkTMq4XA,17,0.941,0.684,253987,0.264,0.000196,A#,0.075,-12.761,Major,0.0289,81.006,4/4,0.273
Anime,Falcom Sound Team jdk,Oinaru Chikara,3YOZ2nhcp6LoP7iJyLfcJz,13,0.387,0.281,353027,0.81,0.875,C,0.27,-6.133,Major,0.0662,85.102,3/4,0.0604
Anime,Sheena Ringo,都合のいい身体,3aOnyhwznDqwhsDOJRrzdS,34,0.446,0.41,193707,0.896,2.14e-06,C,0.291,-3.81,Major,0.0428,111.494,3/4,0.398
Anime,Suara,悲しみの底,5cy8KbmRAiDSFSZlRgsmuA,14,0.823,0.337,236000,0.496,5.98e-05,C#,0.104,-8.703,Major,0.0346,134.785,3/4,0.341
Anime,Nobuo Uematsu,Final Fantasy: Main Theme,47lO43fv2mhm1irHW3gMHV,38,0.888,0.125,164342,0.304,0.87,A#,0.0947,-13.972,Major,0.0336,96.599,3/4,0.0696
Anime,"Fear, and Loathing in Las Vegas",SHINE,3xauOetfCVtLOwPRyYFMNW,31,0.00905,0.496,234867,0.984,0.0,G,0.142,-0.593,Major,0.212,130.021,4/4,0.369
Anime,THE ORAL CIGARETTES,N.I.R.A,1NAey83ZfddQk51QynNPUg,22,0.005,0.537,225133,0.98,2.65e-06,E,0.0762,-1.653,Minor,0.178,140.896,4/4,0.469
Anime,Yuki Hayashi,戦闘訓練,3MBJ5ZywMiFY5NIi5MiR8A,29,0.00788,0.47,113480,0.933,0.572,D,0.209,-4.873,Major,0.0564,159.976,4/4,0.166
Anime,SawanoHiroyuki[nZk],EVERCHiLD (feat. Akihito Okano(Porno Graffitti)),5uHj5PLDxHUp8MRLCmzNwE,32,0.0125,0.623,264640,0.902,0.0,D,0.0407,-4.142,Major,0.0623,96.019,4/4,0.532
Anime,Momo,Real Life,1yGxX7rVzJLkA2nVXShAyb,25,0.00325,0.493,94469,0.866,0.876,A,0.442,-10.443,Minor,0.0339,120.034,4/4,0.692
Anime,May J.,ふたりのまほう,2sxba3dBEuKW6MSlOCJ1Tl,24,0.378,0.506,199813,0.81,0.0,C#,0.092,-4.548,Major,0.0442,144.908,4/4,0.485
Anime,fhána,Stardust Interlude,44yJFHnsvnusWAUmtQbyhn,15,0.0111,0.556,388000,0.824,0.000358,A,0.366,-7.218,Major,0.0666,126.988,4/4,0.192
Anime,Stereopony,My Mistake,0L0snIGtsfSL8LnLaFtTtQ,14,0.0867,0.426,240907,0.941,1.96e-06,F,0.304,-3.895,Minor,0.0476,179.957,4/4,0.756
Anime,Ho - Kago Tea Time,Interlude,0wLHzAbIF9n4haAEonR6Mt,15,1.81e-06,0.224,60080,0.881,0.614,E,0.0802,-9.352,Major,0.0451,167.371,4/4,0.553
Anime,Linked Horizon,Jiyuu no Daishou,0Cd4mvL1nALj6QCCk2wpHf,33,0.0722,0.255,349693,0.981,1.43e-05,C,0.271,-4.647,Major,0.18,151.412,4/4,0.113
Anime,Hikaru Utada,Give Me A Reason,3lHduAzkZfhCIBORbcyc98,27,0.157,0.623,382067,0.864,2.21e-05,A,0.0551,-4.766,Major,0.0631,165.968,4/4,0.685
Anime,The Winking Owl,君のままで,7Hlq8HQCOq8DxkvvVaUA15,27,0.137,0.46,251333,0.952,0.0,F,0.363,-2.878,Major,0.0771,206.004,4/4,0.465
Anime,Rei Yasuda,Koiuta,1UOKCOdKmqPFP96DZwCB2Y,16,0.00211,0.372,267733,0.894,0.0,C#,0.294,-3.254,Major,0.118,204.13,4/4,0.751
Anime,Ayumi Hamasaki,STEP you,4jqfyoaHqMeQo0MhreaGWt,34,0.00106,0.586,262767,0.907,0.000205,G,0.196,-3.346,Major,0.0346,103.034,4/4,0.422
Anime,Yumi Matsutoya,幸せはあなたへの復讐,0lhRRH9adMbvpnRt890H9F,24,0.269,0.781,259006,0.873,0.00383,A,0.0213,-5.245,Minor,0.0293,104.102,4/4,0.927
Anime,Austin Wintory,Those First Steps,3OlN9Jq3H2E8yUb4b23QCK,15,0.939,0.138,162085,0.0486,0.935,E,0.115,-25.593,Minor,0.0419,64.029,4/4,0.0371
Anime,Hikaru Utada,Making Love,7LU4pYuw4bvVcFug5P0l2G,27,0.0987,0.629,265587,0.889,0.0,G,0.671,-2.486,Major,0.0372,103.884,4/4,0.608
Anime,Nobuo Uematsu,The Highwind Takes to the Skies,1ea6pweyzlG686pP3E7GrY,27,0.608,0.36,215400,0.347,0.587,F#,0.357,-9.642,Major,0.0301,132.327,4/4,0.184
Anime,Austin Wintory,Long Past That Last Sigh,4W3R9TUa84Z16PaEdOytyT,13,0.789,0.231,165427,0.113,0.747,F,0.112,-19.764,Minor,0.0352,102.166,4/4,0.037
Anime,pinocchioP,モチベーションが死んでる -Undead Remix-,5BXfVDpMIwd4noUlgecDWq,20,0.127,0.623,328022,0.883,0.000581,D,0.139,-4.677,Major,0.04,130.016,4/4,0.814
Anime,Last Note.,放課後ストライド,4KymfaQnhqxTbIlVAmlqLz,26,0.000197,0.483,228174,0.977,0.0242,E,0.327,-4.53,Major,0.0968,112.532,4/4,0.632
Anime,Falcom Sound Team jdk,Crystal Valley,1Kvdo3fYIf8FqKJzPyb79Q,15,0.965,0.273,166778,0.147,0.951,D,0.104,-14.591,Minor,0.0387,124.218,3/4,0.0385
Anime,Capcom Sound Team,Alex & Ken Stage -JAZZY NYC '99-,6WdFcnGJNgLOeL4RBCU95l,28,2.76e-06,0.555,194960,0.886,0.613,B,0.0727,-9.684,Minor,0.0435,120.213,4/4,0.526
Anime,Akira Ifukube,"MechaGodzilla’s Revenge-Titles (From ""Terror of Mechagodzilla"")",0RSMNlPrOXi9WsDexOmHPJ,10,0.947,0.327,275000,0.256,0.842,C,0.109,-12.091,Major,0.0352,115.347,4/4,0.127
Anime,Nobuo Uematsu,"Dark World (From ""Final Fantasy VI"")",6iPhpwBTaaJDOuair00VQZ,13,0.771,0.246,343000,0.184,0.0465,G,0.686,-18.673,Major,0.0392,56.559,4/4,0.0399
Anime,MAXIMUM THE HORMONE,Utsukushikihitobitonouta,332wJesEeaaodux6xswUN2,30,0.00346,0.316,278267,0.994,0.0,C,0.428,-1.277,Major,0.138,149.168,4/4,0.641
Anime,Nobuo Uematsu,Clash on the Big Bridge (Final Fantasy V),6ycOc2KczQlbcJGavwkOsl,28,0.535,0.5,189893,0.751,0.916,F,0.092,-6.403,Minor,0.0289,82.518,4/4,0.455
Anime,Ho - Kago Tea Time,Tenshi Ni Furetayo!,6zFOC4552JDO6UqzjDxkCw,36,0.173,0.692,281893,0.731,1.15e-05,A#,0.321,-3.619,Major,0.0328,116.989,4/4,0.855
Anime,Nobuo Uematsu,The Crystal Tower,44pmOts7dJ3CRIvXqc8Qq8,13,0.212,0.265,74827,0.258,0.976,A,0.16,-18.186,Minor,0.0372,152.894,4/4,0.757
Anime,Ayumi Hamasaki,Dearest,4uraEw7BcTjMmUcRKE3XaD,45,0.234,0.576,332733,0.578,0.0,F#,0.315,-5.506,Minor,0.0263,126.947,4/4,0.385
Anime,cosMo@bousouP,Miku No Shoushitsu,5NyYkC7Ojvm5samCBiZGWy,16,0.000115,0.53,275500,0.999,0.603,C#,0.887,-3.294,Major,0.242,119.981,4/4,0.0395
Anime,Nobuo Uematsu,Menu Screen,34SKqsqi8zJ4wCqf49eB3Z,13,0.82,0.29,40440,0.234,0.388,A#,0.134,-13.616,Major,0.0465,180.544,3/4,0.762
Anime,livetune,Light Song,1d6EatnCY8nH2YltbnU0Du,16,0.000611,0.496,305747,0.807,1.14e-05,D#,0.148,-4.523,Major,0.0438,129.958,4/4,0.383
Anime,Shigeru Umebayashi,Opening title,3JWybla92mG7oEi4uwBYY2,18,0.963,0.175,58933,0.0213,0.0452,G,0.104,-13.259,Major,0.0424,172.266,3/4,0.0391
Anime,Noriyasu Takeuchi,海の見える街(魔女の宅急便」)より),4wXVuc4E0ncgMCcWE2RZpc,17,0.995,0.57,205187,0.0962,0.958,G,0.112,-26.764,Major,0.0577,104.386,4/4,0.46
Anime,H△G,Syoujyotachinoowaranaiyoru -Everlasting Night of Teenage Girls-,2CQJxCNv96XQNg1QArdHYG,15,0.273,0.426,248493,0.838,0.0,G,0.247,-3.514,Major,0.0429,93.011,4/4,0.539
Anime,Yuki Hayashi,流星,2rl63EJKApbyjBVT6C0DNV,19,0.99,0.316,165173,0.00447,0.876,C,0.0738,-29.326,Major,0.0384,66.915,5/4,0.213
Anime,Yoshihisa Hirano,根性出して!,1LieZ4AqhrdniI2JWAaBBJ,23,0.889,0.553,82307,0.438,0.00361,A,0.307,-7.803,Minor,0.031,130.719,4/4,0.77
Anime,Nobuo Uematsu,In Search of Light,1Ot4wpuG6tsiLtWHhG7VKg,13,0.104,0.505,100467,0.701,0.956,A#,0.145,-12.04,Major,0.0299,140.252,4/4,0.823
Anime,MAN WITH A MISSION,Break the Contradictions,6I6mBvDFGh8mJ9ow0y7Hcu,28,0.022,0.555,299560,0.839,3.39e-06,F,0.25,-5.666,Major,0.055,102.532,4/4,0.35
Anime,Fujifabric,Hagan,6ZrSIcvOUKiZW11a8mA0up,31,4.03e-06,0.433,332093,0.747,0.64,D,0.176,-5.523,Major,0.0303,89.966,4/4,0.269
Anime,Nobuo Uematsu,"Rose of May (From ""Final Fantasy IX"")",6CazSOt4jTUIRIpUuxWaYi,19,0.99,0.401,192000,0.177,0.853,D,0.116,-23.434,Minor,0.0424,95.593,3/4,0.168
Anime,YM,Juumensou,7wIKr31uQ5ecXbLMDzYDYK,14,0.0173,0.364,222000,0.87,0.0,D,0.0524,-2.812,Minor,0.0349,143.97,4/4,0.937
Anime,Project Destati,Aqua,3taqmF86FU38FJJmyZ2ImX,26,0.966,0.0992,228387,0.292,0.917,C,0.116,-14.257,Minor,0.036,86.677,4/4,0.053
Anime,SILENT SIREN,Sweet Pop!,75obmFVHxPnuC5Q9XqLTui,26,0.00055,0.611,250947,0.895,0.148,G,0.0881,-3.932,Major,0.0348,120.031,4/4,0.811
Anime,Akira Ifukube,Battle in Outer Space / [Battle in Outer Space],5NuCD9gNsRqzzPrQdLlgkk,19,0.642,0.476,236383,0.982,0.939,G,0.838,-5.212,Major,0.0568,137.224,4/4,0.381
Anime,Yuki Hayashi,トラウマ,1uF4f4gdeqdTbPgHxQOu36,19,0.94,0.346,109000,0.0912,0.902,E,0.243,-24.222,Minor,0.0356,94.703,4/4,0.146
Anime,SILENT SIREN,REBORN,2OtEafTrFYv6KZwRpqqjJO,27,0.43,0.741,176893,0.709,0.0,E,0.314,-4.467,Major,0.0355,99.981,4/4,0.542
Anime,Joe Hisaishi,"One Summer's Day (From ""Spirited Away"")",7hAq2u4izUTrPO3jtAq398,38,0.994,0.334,186307,0.136,0.857,C,0.113,-20.818,Major,0.0608,181.197,4/4,0.0534
Anime,Austin Wintory,Then Were Created the Gods in the Midst of Heaven,2NAdrL4gxxFKRU725986Ew,36,0.994,0.223,229143,0.219,0.96,B,0.081,-19.114,Minor,0.0432,79.673,1/4,0.0387
Anime,POLKADOT STINGRAY,ヒミツ - Instrumental,5DRH5keRcdXQusEEqPFrJ9,26,6.48e-05,0.483,233307,0.893,0.027,G,0.538,-4.618,Minor,0.181,165.147,4/4,0.612
Anime,T.M.Revolution,Raimei - Chinese Version,4ZphJOiB3fgovmq9ivTuYJ,15,0.156,0.535,97214,0.996,0.0,E,0.384,-1.681,Minor,0.233,89.964,4/4,0.411
Anime,OxT,Introduction,1bn7Bv0alZFt6D9E0ffer7,11,0.000848,0.47,62880,0.886,0.0374,E,0.605,-5.663,Major,0.0741,97.069,5/4,0.51
Anime,RADWIMPS,IKIJIBIKI,0e26NVXKBE0YXBWnJKj8F0,34,4.51e-05,0.382,229733,0.991,0.0,G#,0.232,-2.621,Major,0.0923,175.992,4/4,0.487
Anime,Yuki Hayashi,主犯,10aED7ntzfEThRJelkIoe7,16,0.606,0.311,150093,0.389,0.947,C,0.0799,-14.7,Major,0.0327,68.516,3/4,0.274
Anime,Mrs. GREEN APPLE,Just a Friend,0rPqzrsbk4K3gQ3HTNFzGO,39,0.00315,0.567,249453,0.924,0.0,D#,0.383,-2.934,Major,0.0372,89.984,4/4,0.851
Anime,THE ORAL CIGARETTES,LIPS,6cNtbOK01ISimAbD42nH4O,30,0.00224,0.554,292840,0.96,0.000602,D,0.318,-2.07,Major,0.0507,106.0,4/4,0.69
Anime,Sheena Ringo,獣ゆく細道,3UJIq4L2TI6vdKyW0ed0e4,48,0.0134,0.423,224053,0.799,4.06e-06,E,0.147,-4.227,Minor,0.0447,124.626,4/4,0.556
Anime,Eve,Chocolate town,4iCeWE5MkIHt9xrgl9YVSa,30,0.0121,0.704,201097,0.881,0.0,E,0.0627,-5.274,Minor,0.0469,126.046,4/4,0.843
Anime,L'Arc-en-Ciel,Yuki No Ashiato,67scYKirPnsewK7hIz7c9E,19,0.115,0.361,286600,0.605,0.0,G,0.378,-6.26,Major,0.0331,140.051,4/4,0.222
Anime,Masaharu Fukuyama,It's Only Love,1OrzdVSUUpOLLKkKbn5wbs,17,0.189,0.568,278000,0.642,0.0,A,0.128,-7.325,Major,0.0311,117.92,4/4,0.537
Anime,大原ゆい子,ハイステッパー,1mJCiSUoB7wBTUKw7b5RRC,26,3.78e-05,0.497,215253,0.947,0.403,A,0.193,-3.33,Major,0.0691,120.051,4/4,0.536
Anime,Poppin'Party,1000回潤んだ空,0auqVPmbobwbmqwJbPu0Tr,30,0.0519,0.529,331120,0.849,0.0,A#,0.0776,-3.668,Major,0.0491,90.902,4/4,0.19
Anime,Yuki Hayashi,鉄筋バトル,2nTldQbykpEoGhHfoPV2eJ,21,0.0128,0.24,151893,0.827,0.213,G#,0.116,-9.167,Major,0.0761,99.758,5/4,0.167
Anime,Kalafina,Magia Quattro,5LKiskn7VYRKls6ZFrxjVG,32,8.57e-05,0.453,315947,0.781,0.0039,C,0.111,-5.497,Minor,0.045,124.98,4/4,0.384
Anime,L'Arc-en-Ciel,Link -KISS Mix-,43ReCoHtXPhCtue8rRONX1,30,0.00652,0.472,286333,0.945,5.24e-05,F,0.141,-3.368,Major,0.0457,152.002,4/4,0.82
Anime,BLUE ENCOUNT,HALO,7JduxIjGq6fu2iqXHsGyDr,34,0.000291,0.455,223813,0.888,0.0,E,0.14,-2.866,Major,0.0495,94.031,4/4,0.503
Anime,Official HIGE DANdism,されど日々は,0jfGU9W9jZwW6K5Cs3YTmd,46,0.0101,0.6,274022,0.597,7.1e-06,D,0.199,-5.782,Major,0.0297,78.987,4/4,0.381
Anime,DECO*27,SANDGLASS,7otJhFrlOhnqVWDFzupxCY,13,0.0413,0.577,189187,0.799,0.0,F,0.304,-2.619,Major,0.0436,102.007,4/4,0.61
Anime,The Winking Owl,Sparkle Light,47sohv5VFYwm24JRhCz3KF,22,0.000433,0.376,193133,0.979,1.34e-06,C#,0.309,-2.689,Minor,0.167,195.915,4/4,0.37
Anime,Utsu-P,馬鹿はアノマリーに憧れる,2Y5gmaXUESf2wh9t3L49Mm,22,0.000233,0.533,260275,0.983,0.383,B,0.412,-3.304,Minor,0.146,136.052,4/4,0.555
Anime,Falcom Sound Team jdk,Smash Up!,0tyiLPsUKRlBeVyC97o3dx,12,2.03e-06,0.313,132573,0.864,0.721,G,0.278,-7.595,Major,0.0695,179.892,4/4,0.464
Anime,Superfly,マニフェスト,7oZ1h08W34TsYUEitEwpfX,16,0.0116,0.612,241440,0.955,2.01e-06,E,0.154,-2.913,Minor,0.0557,125.026,4/4,0.731
Anime,Falcom Sound Team jdk,Atrocious Raid,0xmKGKpQyVbIaouyKfi96I,17,1.71e-05,0.288,183187,0.885,0.969,F#,0.49,-5.494,Minor,0.0569,159.931,4/4,0.547
Anime,Nobuo Uematsu,"Farm Boy: Piano Collections Version (From ""Final Fantasy VII"") [For Piano Solo]",5vZ9KAcW0q7yaFFde4rhnk,15,0.994,0.476,217280,0.0238,0.876,G,0.0803,-30.292,Major,0.116,76.454,4/4,0.194
Anime,AI,キラキラ,2LTeZw8H535c3O8g8UaUoe,34,0.118,0.635,219440,0.948,0.0,C#,0.177,-3.04,Minor,0.197,100.963,4/4,0.511
Anime,Mamoru Miyano,Never Friends,4PpG3AaTfaPCo0CRVwpbN4,22,0.693,0.585,264937,0.72,0.000171,B,0.139,-7.072,Major,0.057,196.045,4/4,0.88
Anime,ASIAN KUNG-FU GENERATION,Sakura Sou,76Cz5lO5ZqfYZBgVH3MuR1,16,0.00132,0.602,233827,0.839,0.122,G,0.0909,-5.653,Major,0.0519,146.894,4/4,0.846
Anime,Sukima Switch,マリンスノウ,14uDZm89H4R6aBeK2AoEut,29,0.703,0.525,324493,0.479,0.0,A,0.0799,-8.092,Major,0.0271,146.362,4/4,0.295
Anime,Nobuo Uematsu,The Landing,1Imhg8vqIS7t0SkYh4sfsc,33,0.365,0.357,276267,0.411,0.91,G,0.229,-13.053,Major,0.0313,103.992,3/4,0.548
Anime,Ikimonogakari,Hanawa Sakura Kimiwa Utsukushi,7F5F6ZpUtcrcYTnAXKycyE,23,0.179,0.599,263587,0.859,0.0,B,0.129,-4.022,Minor,0.0638,118.736,4/4,0.616
Anime,Ryuichi Sakamoto,"The Revenant Main Theme (From ""The Revenant"")",3Vamqga9H3GCFNK5AwtGtH,9,0.948,0.169,190120,0.0506,0.733,G,0.107,-27.248,Major,0.0476,124.007,4/4,0.0399
Anime,Austin Wintory,We Will Not Be Forgotten,4dbjQnqxzXNtcD7ldQ7RuQ,23,0.977,0.0644,45643,0.0962,0.923,E,0.0959,-17.315,Minor,0.0487,68.431,4/4,0.0337
Anime,UVERworld,Kimi No Sukina Uta - All Time Best Version,4M7PgeO6RKF7OABOW9LH5X,33,0.00631,0.499,260040,0.707,0.0,F#,0.375,-5.419,Major,0.0361,83.877,4/4,0.593
Anime,Nobuo Uematsu,Tifa's Theme,76hjP6yrfypRpf82vhNGnr,36,0.953,0.335,306160,0.0534,0.642,G,0.0842,-15.216,Minor,0.0373,81.364,4/4,0.255
Anime,halca,Sentimental Crisis,48gbPVwayrBnpyrjaQxP2q,42,0.0184,0.439,242573,0.899,0.00321,G,0.131,-2.772,Major,0.0717,167.03,4/4,0.622
Anime,Every Little Thing,Time goes by,1U2It4ydGIJ9L2LKyyRYCc,45,0.34,0.537,310773,0.841,9.34e-06,F,0.173,-4.33,Minor,0.0331,83.445,4/4,0.376
Anime,BACK-ON,STRIKE BACK - アニメversion,6OraWg33yQA5yPpZ9q1aPb,12,0.00188,0.549,98169,0.912,0.0,G#,0.307,-6.084,Major,0.0628,89.978,4/4,0.688
Anime,CHiCO,Canele (with HoneyWorks),2uZ2exvGwMTPSE2fatCsQ5,28,0.0676,0.618,247373,0.968,2.2e-06,D,0.147,-2.481,Major,0.0853,124.944,4/4,0.62
Anime,Nobuo Uematsu,Dark City Treno,07KIugKkzgqFku1GgPjWVm,24,0.941,0.7,173467,0.64,0.905,C,0.232,-12.568,Major,0.0542,100.025,4/4,0.484
Anime,Hikaru Utada,Passion - after the battle,0Z2ZuiZ9kxO5zqxrPLcBUV,39,0.0571,0.468,357827,0.632,0.00167,C#,0.145,-8.057,Minor,0.0382,109.002,4/4,0.187
Anime,EXILE,銀河鉄道999 - EXILE CATCHY BEST,7Gti9Ynx3fuvJpYgA4OCtt,39,0.000158,0.619,266067,0.939,0.000255,G#,0.245,-4.208,Major,0.0667,130.971,4/4,0.768
Anime,RADWIMPS,Nandemonaiya - movie edit.,6RM5WJcShIHsxrja11M1iK,46,0.404,0.395,196907,0.331,0.00046,B,0.0964,-8.439,Major,0.0307,112.114,5/4,0.296
Anime,FLOW,World End,30pZhnFrjrU5nBYo3lHtBi,39,0.000114,0.422,227920,0.966,0.0,C,0.332,-2.975,Major,0.0567,178.376,4/4,0.684
Anime,Hikaru Utada,Too Proud (feat. Jevon),2GdaRJR4kjn4TPLozkmQ0E,30,0.411,0.697,281733,0.472,7.3e-05,F#,0.0933,-10.74,Minor,0.177,145.918,4/4,0.662
Anime,Yuki Hayashi,焦り,2piu3xyre6MThY4JKD4SqJ,13,0.444,0.573,126000,0.726,0.82,D,0.109,-14.673,Major,0.0307,96.003,4/4,0.273
Anime,kankakupiero,ハルカミライ,7sR0GXFgzQHI7skbPKekGZ,47,0.0103,0.46,177107,0.99,4.75e-06,A,0.308,-1.054,Major,0.124,91.003,4/4,0.439
Anime,Austin Wintory,First Confluence,0cI6onffp3D99sR1LqzY5r,37,0.965,0.187,100846,0.0338,0.981,C#,0.105,-29.416,Minor,0.0378,68.409,4/4,0.0302
Anime,Ho - Kago Tea Time,"Fuyu No Hi - Ep. 23 ""Ho-Kago!"" Mix",5KVxOO7RgVuXQhpToWCduv,15,0.0354,0.486,207667,0.785,0.0,A,0.0545,-5.634,Major,0.0375,149.807,4/4,0.667
Anime,IKASAN,Idola No Circus,5Qv5f3OVB5P2VUv31VKqj4,26,0.111,0.481,210920,0.982,0.0,B,0.344,-1.998,Minor,0.115,180.963,4/4,0.721
Anime,BRADIO,Step In Time,19VdCUkDMk0lp74AtzzjIV,18,0.0146,0.581,224027,0.611,0.0,F#,0.305,-6.372,Major,0.0531,206.155,4/4,0.9
Anime,Ghost in The Shell,Ghost in The Shell - Hyper Soundtrack edit,3K7FlLRiFXSW7vNab4ksds,19,0.0353,0.651,558551,0.472,0.906,G#,0.103,-10.906,Major,0.0296,109.984,4/4,0.0574
Anime,Joe Hisaishi,Quartet - Student Quartet,2si7sDqiFmW4jKD0WeXL4I,23,0.873,0.643,221853,0.124,0.948,G,0.0796,-21.956,Major,0.039,122.173,4/4,0.385
Anime,Utsu-P,スリープウォーク,34w76lDCZZb19uGPTQ4EfH,15,1.83e-05,0.494,267984,0.949,0.525,F#,0.196,-4.127,Minor,0.0518,102.01,3/4,0.346
Anime,Shoko Nakagawa,Zankokuna Tenshino These,1VqWy01efmlFJ21sSRuzzA,42,0.0108,0.64,240560,0.932,0.000153,C,0.0628,-3.473,Minor,0.0531,129.976,4/4,0.519
Anime,Sukima Switch,雫,6pQXIP6hJaZzwswPcczMXV,43,0.465,0.469,194227,0.719,0.0,C,0.19,-5.169,Major,0.0331,179.942,3/4,0.921
Anime,GReeeeN,ミドリイロ,7Hu3NDin59eWrgMVacE04w,36,0.172,0.673,190800,0.928,0.0,D#,0.295,-2.99,Major,0.0507,110.027,4/4,0.723
Anime,ASIAN KUNG-FU GENERATION,Road Movie,2HMIW11UoyqFqDUrBuirRG,17,0.0383,0.708,264973,0.819,0.389,G,0.118,-6.128,Major,0.0323,143.021,4/4,0.54
Anime,BUMP OF CHICKEN,ロストマン,4XOQEsHodc89kRoZKDmt9Z,39,0.00923,0.514,304280,0.832,4.89e-06,C#,0.0888,-2.49,Major,0.0315,120.121,4/4,0.56
Anime,MY FIRST STORY,MONSTER,1Y44rWSMNJtaEDYHLgXf97,30,6.42e-05,0.47,236667,0.983,0.0,F,0.161,-2.411,Minor,0.218,122.994,4/4,0.258
Anime,THE ORAL CIGARETTES,Licorice,23tOVsU7dRtnTxupe6eQSd,29,0.000109,0.498,209799,0.92,1.61e-06,D#,0.125,-4.183,Major,0.0717,146.043,3/4,0.67
Anime,Nana Mizuki,POWER GATE,6w5B1Fyos8zl0ApY9JRjKK,24,4.88e-05,0.334,273453,0.945,5.5e-05,F,0.334,-2.198,Minor,0.0551,163.914,4/4,0.471
Anime,Yoshihisa Hirano,幻影の挽歌,3iJYh6aJSxY62MoSadeY3J,22,0.772,0.15,105573,0.235,0.913,C,0.144,-15.495,Minor,0.0375,91.252,4/4,0.0398
Anime,Samfree,無限の色と音の世界,4QVBCeJojSbXOaE6rkwdbY,17,0.0221,0.425,280116,0.969,4.1e-05,G,0.093,-3.489,Major,0.0998,172.001,4/4,0.571
Anime,LiSA,Gurenge - Instrumental,6P0iKH8tNBD7inByCy1U6b,29,5.95e-05,0.455,235267,0.966,0.771,G,0.178,-6.175,Major,0.056,134.994,4/4,0.299
Anime,Ho - Kago Tea Time,Pure Pure Heart,36XSn3wjamiIH4kydEEuyk,33,0.0346,0.557,274680,0.864,5.37e-06,E,0.122,-3.262,Major,0.0376,154.057,4/4,0.553
Anime,Hello Sleepwalkers,Jamming,3monUCZOa1h1UzG6zJSDUT,20,0.0148,0.582,235547,0.921,0.0,E,0.227,-4.682,Minor,0.0575,129.986,4/4,0.834
